CL,D,E,I_A,I_S,K_stock,R,S,V,X_vac,action,time
0.9999999999999972,0.002135766191562904,0.002860963243398469,0.0025092558284158266,0.0005639824334684588,0.0,0.20635729055146615,0.7829535075144276,0.0026192342372578755,0.004251542348359887,9.539941498622193e-5,106.80000000000001
0.9999999999999972,0.0021389763657013667,0.00290903792935071,0.002549993035601404,0.000572887514140381,0.0,0.20535141717420383,0.7838537012669049,0.0026239867140945864,0.004268579576198553,9.539941498622193e-5,107.2
0.999999999999997,0.002142237444235138,0.002958076486667931,0.0025915489127262886,0.0005819719099485551,0.0,0.20435596493848865,0.7847414714116363,0.002628728896294151,0.004285616515121092,9.539941498622193e-5,107.6
0.9999999999999968,0.002145550451864061,0.00300809784439576,0.002633939677850136,0.0005912391736389753,0.0,0.20337095515790407,0.7856167573222187,0.0026334603721252185,0.004302653161360558,9.539941498622193e-5,108.0
0.9999999999999969,0.0021489164335757273,0.0030591212671429663,0.0026771818525163525,0.0006006929257619866,0.0,0.2023964107032544,0.7864794960924517,0.0026381807252937096,0.004319689511078651,9.539941498622193e-5,108.4
0.9999999999999967,0.002152336455030652,0.0031111663583081404,0.0027212922655458615,0.0006103368556064648,0.0,0.20143235602446277,0.787329622506215,0.0026428895348278797,0.00433672556036429,9.539941498622193e-5,108.80000000000001
0.9999999999999966,0.002155811602952647,0.00316425306319338,0.002766288056780873,0.0006201747221274996,0.0,0.2004788171727223,0.7881670690072576,0.0026475863749622092,0.004353761305232161,9.539941498622193e-5,109.2
0.9999999999999966,0.0021593429855243534,0.0032184016719940195,0.002812186680772127,0.0006302103548663524,0.0,0.19953582182289287,0.7889917656689267,0.002652270815020151,0.004370796741621242,9.539941498622193e-5,109.6
0.9999999999999967,0.0021629317327878715,0.0032736328226530475,0.002859005910402622,0.0006404476548613751,0.0,0.1986033992961359,0.78980364016386,0.0026569424192957694,0.004387831865393316,9.539941498622193e-5,110.0
0.9999999999999963,0.002166578997050444,0.0033299675035684145,0.0029067638404404197,0.000650890595548498,0.0,0.197681580582779,0.7906026177336754,0.0026616007469343014,0.004404866672331452,9.539941498622193e-5,110.4
0.9999999999999964,0.0021702859532951135,0.0033874270561409865,0.0029554788910126713,0.0006615432236498038,0.0,0.19677039836540045,0.7913886211586857,0.0026662453518116846,0.004421901158138475,9.539941498622193e-5,110.8
0.9999999999999964,0.002174053799596284,0.0034460331771503996,0.0030051698109925746,0.0006724096600486213,0.0,0.1958698870421246,0.7921615707276709,0.002670875782413089,0.004438935318435414,9.539941498622193e-5,111.19999999999999
0.9999999999999966,0.0021778837575401034,0.003505807920945556,0.0030558556812905107,0.0006834941006494847,0.0,0.19498008275011622,0.792921384207744,0.0026754915817104995,0.004455969148759926,9.539941498622193e-5,111.60000000000001
0.9999999999999963,0.002181777072649568,0.0035667737014359693,0.0031075559180401575,0.0006948008172212066,0.0,0.19410102338926316,0.793667976814347,0.0026800922870394016,0.004473002644564703,9.539941498622193e-5,112.0
